Planet Name,Planet Letter,Host Name,TIC ID,Gaia DR3 ID,Discovery Year,Discovery Method,Discovery Facility,Discovery Locale,Number of stars,Number of planets,Reference,ADS link,Last Updated,Planet Mass [Mjup],Planet Mass - Upper Unc [Mjup],Planet Mass - Lower Unc [Mjup],Relative Mass Error,Planet Msin(i) [Mjup],Planet Msin(i) - Upper Unc [Mjup],Planet Msin(i) - Lower Unc [Mjup],Planet Radius [Rjup],Planet Radius - Upper Unc [Rjup],Planet Radius - Lower Unc [Rjup],Relative Radius Error,Orbital Period [days],Orbital Period - Upper Unc [days],Orbital Period - Lower Unc [days],Orbit Semi-Major axis [au],Orbit Semi-Major axis - Upper Unc [au],Orbit Semi-Major axis - Lower Unc [au],Source of the Orbit Semi-Major axis,Eccentricity,Eccentricity - Upper Unc,Eccentricity - Lower Unc,Eccentricity Upper Limit Flag,Insolation Flux [Earth Flux],Insolation Flux - Upper Unc [Earth Flux],Insolation Flux - Lower Unc [Earth Flux],Equilibrium Temperature [K],Equilibrium Temperature - Upper Unc [K],Equilibrium Temperature - Lower Unc [K],Inclinaison [deg],Inclinaison - Upper Unc [deg],Inclinaison - Lower Unc [deg],Projected Obliquity [deg],Projected Obliquity - Upper Unc [deg],Projected Obliquity - Lower Unc [deg],Projected Obliquity Reference,Epoch of Periastron [days],Epoch of Periastron - Upper Unc [days],Epoch of Periastron - Lower Unc [days],Argument of Periastron [deg],Argument of Periastron - Upper Unc [deg],Argument of Periastron - Lower Unc [deg],Impact parameter,Impact parameter - Upper Unc,Impact parameter - Lower Unc,Source of the Impact parameter,Transit Depth [%],Transit Depth - Upper Unc [%],Transit Depth - Lower Unc [%],Source of the Transit Depth,Transit Duration [hrs],Transit Duration - Upper Unc [hrs],Transit Duration - Lower Unc [hrs],Transit Midpoint [days],Transit Midpoint - Upper Unc [days],Transit Midpoint - Lower Unc [days],Measured Radial Velocity Semi-Amplitude [m/s],Measured Radial Velocity Semi-Amplitude - Upper Unc [m/s],Measured Radial Velocity Semi-Amplitude - Lower Unc [m/s],Spectral Type,Stellar Effective Temperature [K],Stellar Effective Temperature - Upper Unc [K],Stellar Effective Temperature - Lower Unc [K],Stellar Radius [Rsun],Stellar Radius - Upper Unc [Rsun],Stellar Radius - Lower Unc [Rsun],Stellar Mass [Msun],Stellar Mass - Upper Unc [Msun],Stellar Mass - Lower Unc [Msun],Stellar Metallicity [dex],Stellar Metallicity - Upper Unc [dex],Stellar Metallicity - Lower Unc [dex],Stellar Metallicity Ratio,Stellar Luminosity [log(Lsun)],Stellar Luminosity - Upper Unc [log(Lsun)],Stellar Luminosity - Lower Unc [log(Lsun)],Stellar Surface Gravity [log(cm/s**2)],Stellar Surface Gravity - Upper Unc [log(cm/s**2)],Stellar Surface Gravity - Lower Unc [log(cm/s**2)],Stellar Age [Gyr],Stellar Age - Upper Unc [Gyr],Stellar Age - Lower Unc [Gyr],Stellar Rotational Velocity [km/s],Stellar Rotational Velocity - Upper Unc [km/s],Stellar Rotational Velocity - Lower Unc [km/s],Stellar Rotational Period [days],Stellar Rotational Period - Upper Unc [days],Stellar Rotational Period - Lower Unc [days],V Mag,V Mag - Upper Unc,V Mag - Lower Unc,J Mag,J Mag - Upper Unc,J Mag - Lower Unc,K Mag,K Mag - Upper Unc,K Mag - Lower Unc,Distance [pc],Distance - Upper Unc [pc],Distance - Lower Unc [pc],Right Ascension [deg],Right Ascension - Error [deg],Declinaison [deg],Declinaison - Error [deg],Parallax [mas],Parallax Error [mas],Radial Velocity [km/s],Radial Velocity - Error [km/s],Teff [K] (Gaia DR3),Teff - Upper Unc [K] (Gaia DR3),Teff - Lower Unc [K] (Gaia DR3),[Fe/H] [dex] (Gaia DR3),[Fe/H] - Upper Unc [dex] (Gaia DR3),[Fe/H] - Lower Unc [dex] (Gaia DR3),Stellar Luminosity [log(Lsun)] (Gaia DR3),Stellar Luminosity - Upper Unc [log(Lsun)] (Gaia DR3),Stellar Luminosity - Lower Unc [log(Lsun)] (Gaia DR3),log(g) [log(cm/s**2)] (Gaia DR3),log(g) - Upper Unc [log(cm/s**2)] (Gaia DR3),log(g) - Lower Unc [log(cm/s**2)] (Gaia DR3),Stellar Age [Gyr] (Gaia DR3),Stellar Age - Upper Unc [Gyr] (Gaia DR3),Stellar Age - Lower Unc [Gyr] (Gaia DR3),Expected Radial Velocity Semi-Amplitude [m/s] - Computation,Planet Density [g/cm**3] - Computation,Planet Density - Upper Unc [g/cm**3] - Computation,Planet Density - Lower Unc [g/cm**3] - Computation,Insolation Flux [Earth Flux] - Computation,Insolation Flux - Upper Unc [Earth Flux] - Computation,Insolation Flux - Lower Unc [Earth Flux] - Computation,Equilibrium Temperature [K] - Computation,Equilibrium Temperature - Upper Unc [K] - Computation,Equilibrium Temperature - Lower Unc [K] - Computation,Transmission Spectroscopy Metric (TSM) - Computation,Emission Spectroscopy Metric (ESM) - Computation
TOI-561 b,b,TOI-561,3,3,2020,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,4,Brinkman et al. 2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221006665B/abstract,2023-03-15,0.00705,0.00063,0.00063,0.0893617021276595,0.00705,0.00063,0.00063,0.122,0.004,0.004,0.0327868852459016,0.4465688,8e-07,8e-07,0.0106,0.0004,0.0004,Reference,0.0,,,0,,,,,,,87.9,1.8,1.8,,,,Reference,,,,0.0,,,0.1,0.08,0.08,Reference,0.023,0.002,0.002,Reference,,,,2458517.4984,0.0019,0.0019,2.18,0.2,0.2,G9V,5326.0,64.0,64.0,0.83,0.02,0.02,0.81,0.03,0.03,-0.41,0.05,0.05,[Fe/H],-0.282,0.014,0.014,4.5,0.03,0.03,10.0,3.0,3.0,2.0,,,,,,10.252,0.006,0.006,8.879,0.02,0.02,8.394,0.019,0.019,85.01110076904297,3.2423019409179688,1.0873031616210938,148.18513643854166,0.01941529661417,6.216094576286586,0.0209982246160507,11.834201180671217,0.0208461880683898,79.56436157226562,0.1712729483842849,5565.33740234375,44.41650390625,44.09814453125,-0.1365000009536743,0.0491000041365623,0.0395999997854232,-0.2262727469205856,0.0084606702740008,0.0077221994288265,4.51830005645752,0.022900104522705,0.0138001441955566,,,,2.16,4.814683736419148,0.6398338340314148,0.6398338340314148,5285.86,401.43,401.02,2373.0,45.0,45.0,12.520090823031826,8.194126660698798
TOI-561 c,c,TOI-561,3,3,2020,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,4,Brinkman et al. 2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221006665B/abstract,2023-03-15,0.02077,0.0023,0.0023,0.1107366393837265,,,,0.26,0.004,0.004,0.0153846153846153,10.778831,3.6e-05,3.6e-05,0.089,0.003,0.003,Reference,0.0,,,0,,,,,,,,,,,,,Reference,,,,,,,,,,Computation,0.104,0.006,0.006,Reference,,,,,,,2.22,0.23,0.23,G9V,5326.0,64.0,64.0,0.83,0.02,0.02,0.81,0.03,0.03,-0.41,0.05,0.05,[Fe/H],-0.282,0.014,0.014,4.5,0.03,0.03,10.0,3.0,3.0,,,,,,,10.252,0.006,0.006,8.879,0.02,0.02,8.394,0.019,0.019,85.01110076904297,3.2423019409179688,1.0873031616210938,148.18513643854166,0.01941529661417,6.216094576286586,0.0209982246160507,11.834201180671217,0.0208461880683898,79.56436157226562,0.1712729483842849,5565.33740234375,44.41650390625,44.09814453125,-0.1365000009536743,0.0491000041365623,0.0395999997854232,-0.2262727469205856,0.0084606702740008,0.0077221994288265,4.51830005645752,0.022900104522705,0.0138001441955566,,,,,1.465462104351758,0.1758113659984693,0.1758113659984693,74.98,5.09,5.09,819.0,14.0,14.0,95.64079642100276,5.451102367932794
TOI-561 d,d,TOI-561,3,3,2020,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,4,Brinkman et al. 2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221006665B/abstract,2023-03-15,0.03823,0.00346,0.00346,0.090504839131572,,,,0.252,0.006,0.006,0.0238095238095238,25.7124,0.0002,0.0002,0.159,0.006,0.006,Reference,0.0,,,0,,,,,,,,,,,,,Reference,,,,,,,,,,Computation,0.097,0.007,0.007,Reference,,,,,,,3.04,0.25,0.25,G9V,5326.0,64.0,64.0,0.83,0.02,0.02,0.81,0.03,0.03,-0.41,0.05,0.05,[Fe/H],-0.282,0.014,0.014,4.5,0.03,0.03,10.0,3.0,3.0,,,,,,,10.252,0.006,0.006,8.879,0.02,0.02,8.394,0.019,0.019,85.01110076904297,3.2423019409179688,1.0873031616210938,148.18513643854166,0.01941529661417,6.216094576286586,0.0209982246160507,11.834201180671217,0.0208461880683898,79.56436157226562,0.1712729483842849,5565.33740234375,44.41650390625,44.09814453125,-0.1365000009536743,0.0491000041365623,0.0395999997854232,-0.2262727469205856,0.0084606702740008,0.0077221994288265,4.51830005645752,0.022900104522705,0.0138001441955566,,,,,2.9625167565238435,0.3415663204817343,0.3415663204817343,23.49,1.78,1.78,613.0,12.0,12.0,35.41062022792624,2.342045670329912
TOI-561 e,e,TOI-561,3,3,2020,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,4,Brinkman et al. 2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221006665B/abstract,2023-03-15,0.04279,0.0044,0.0044,0.1028277634961439,,,,0.227,0.012,0.012,0.052863436123348,77.03,0.25,0.25,0.33,0.01,0.01,Reference,0.0,,,0,,,,,,,,,,,,,Reference,,,,,,,,,,Computation,0.079,0.009,0.009,Reference,,,,,,,2.36,0.23,0.23,G9V,5326.0,64.0,64.0,0.83,0.02,0.02,0.81,0.03,0.03,-0.41,0.05,0.05,[Fe/H],-0.282,0.014,0.014,4.5,0.03,0.03,10.0,3.0,3.0,,,,,,,10.252,0.006,0.006,8.879,0.02,0.02,8.394,0.019,0.019,85.01110076904297,3.2423019409179688,1.0873031616210938,148.18513643854166,0.01941529661417,6.216094576286586,0.0209982246160507,11.834201180671217,0.0208461880683898,79.56436157226562,0.1712729483842849,5565.33740234375,44.41650390625,44.09814453125,-0.1365000009536743,0.0491000041365623,0.0395999997854232,-0.2262727469205856,0.0084606702740008,0.0077221994288265,4.51830005645752,0.022900104522705,0.0138001441955566,,,,,4.536520259322739,0.8574435510029148,0.8574435510029148,5.45,0.33,0.33,425.0,6.0,6.0,15.781944995030454,0.5170277781789315
TOI-5678 b,b,TOI-5678,2,5,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,1,Ulmer-Moll et al. 2023,https://ui.adsabs.harvard.edu/abs/2023arXiv230604295U/abstract,2023-06-12,0.06293,0.01259,0.01259,0.2000635626887017,0.06293,0.01259,0.01259,0.438,0.007,0.007,0.0159817351598173,47.73022,0.00014,0.00013,0.249,0.005,0.005,Reference,0.14,0.07,0.07,0,,,,513.0,8.0,7.0,89.83,0.11,0.12,,,,Reference,,,,208.0,18.0,11.0,0.17,0.13,0.1,Reference,0.229,0.009,0.009,Reference,6.96,0.1,0.1,2458424.7059,0.0035,0.0032,3.8,0.7,0.7,G8V,5485.0,63.0,63.0,0.94,0.01,0.01,0.91,0.04,0.04,0.0,0.01,0.01,[Fe/H],,,,4.34,0.11,0.11,8.5,3.0,3.0,3.1,1.0,1.0,,,,11.438,0.012,0.012,9.997,0.022,0.022,9.563,0.019,0.019,162.77890014648438,1.197998046875,0.619598388671875,47.384186284634985,0.0082646086812019,-34.19849319526354,0.0103017147630453,6.098723354073503,0.013725958764553,-0.0249038841575384,0.2489208728075027,5494.94140625,40.30419921875,20.8232421875,0.012699999846518,0.0457000024616718,0.0227000005543231,-0.1415399312973022,0.0061068046612683,0.00458445539698,4.433499813079834,0.0171999931335449,0.0109996795654296,9.271944046020508,1.714824676513672,2.7553815841674805,3.8,0.928738694247814,0.1910679194407078,0.1910679194407078,11.76,0.49,0.49,515.0,5.0,5.0,39.72243946297316,1.763949175030536
TOI-615 b,b,TOI-615,1,5,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,1,Psaridi et al. 2023,https://ui.adsabs.harvard.edu/abs/2023A&A...675A..39P/abstract,2023-07-26,0.435,0.086,0.082,0.193103448275862,0.43429,0.08586,0.08187,1.693,0.052,0.057,0.0321913762551683,4.6615983,2.5e-06,1.6e-06,0.0678,0.0031,0.0026,Reference,0.39,,,1,1286.0,96.0,154.0,1666.0,24.0,24.0,86.73,0.6,0.22,,,,Reference,,,,,,,0.476,0.029,0.068,Reference,1.012,0.094,0.098,Reference,4.241,0.026,0.026,2459259.49383,0.00017,0.00012,42.4,6.9,8.6,F2V,6850.0,100.0,100.0,1.73,0.06,0.06,1.45,0.09,0.09,-0.1,0.07,0.07,[Fe/H],0.768,0.01,0.011,4.2,0.2,0.2,1.7,0.3,0.3,16.3,0.8,0.8,5.38,0.31,0.31,10.825,0.008,0.008,9.882,0.022,0.022,9.669,0.021,0.021,350.5892944335937,2.85491943359375,6.069488525390625,133.40868600157512,0.0101643307134509,-40.5436974184596,0.0113237276673316,2.823261520980794,0.0135868294164538,32.18167495727539,0.3851328194141388,6749.451171875,19.447265625,13.9951171875,-0.1476999968290329,0.0173999965190887,0.010900005698204,0.7422024011611938,0.0045460889611579,0.0042005344294011,4.098400115966797,0.0177998542785644,0.0082001686096191,1.814422369003296,0.3399853706359863,0.3410859107971191,42.76,0.1111671629675368,0.0242477687077361,0.023774249061295,1201.55,110.01,92.29,1639.0,38.0,31.0,328.7669516984849,86.05747622569228
TOI-622 b,b,TOI-622,8,5,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,1,Psaridi et al. 2023,https://ui.adsabs.harvard.edu/abs/2023A&A...675A..39P/abstract,2023-07-25,0.303,0.069,0.072,0.2326732673267327,0.30247,0.06888,0.07187,0.824,0.028,0.029,0.0345873786407767,6.402513,3.1e-05,5.4e-05,0.0708,0.0052,0.0059,Reference,0.42,,,1,602.0,103.0,118.0,1388.0,22.0,22.0,86.62,0.77,0.54,,,,Reference,,,,,,,0.629,0.066,0.091,Reference,0.356,0.035,0.035,Reference,3.907,0.036,0.029,2458520.69176,0.00031,0.00046,27.8,6.4,7.4,F6V,6400.0,100.0,100.0,1.42,0.05,0.05,1.31,0.08,0.08,0.09,0.07,0.07,[Fe/H],0.474,0.01,0.01,4.2,0.2,0.2,0.9,0.2,0.2,19.0,0.9,0.9,3.77,0.22,0.22,8.995,0.002,0.002,8.108,0.024,0.024,7.858,0.023,0.023,122.33650207519533,0.2306976318359375,0.2665023803710937,125.30505351883554,0.0104196267202496,-46.48429825035381,0.0112403687089681,8.150931349421576,0.0124001074582338,15.802023887634276,0.2657101154327392,6346.49755859375,3.06640625,1.83935546875,-0.1062999963760376,0.0065999999642372,0.0073000043630599,0.4778251945972442,0.0014386096619203,0.0014974555233493,4.189599990844727,0.0027999877929687,0.0033001899719238,2.961225748062134,0.5256226062774658,0.5257437229156494,31.11,0.671613060760059,0.167566827304248,0.1746358261381984,599.46,88.06,99.91,1377.0,51.0,57.0,153.60878298103464,56.115183685722336
TOI-628 b,b,TOI-628,2,3,2021,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,1,Rodriguez et al. 2021,http://adsabs.harvard.edu/abs/2021AJ....161..194R,2021-02-25,6.33,0.29,0.31,0.0473933649289099,6.32756,0.2899,0.30989,1.06,0.041,0.034,0.035377358490566,3.4095675,7e-06,6.9e-06,0.0486,0.0008,0.00094,Reference,0.072,0.021,0.023,0,,,,1586.0,52.0,40.0,88.41,1.0,0.93,,,,Reference,,,,-74.0,13.0,15.0,0.23,0.13,0.15,Reference,0.657,0.012,0.012,Reference,3.7824,0.036,0.0312,2458629.47972,0.00039,0.00039,,,,F7V,6250.0,220.0,190.0,1.34,0.05,0.04,1.31,0.07,0.07,0.258,0.078,0.08,[Fe/H],0.394,0.066,0.052,4.3,0.03,0.04,1.28,1.6,0.91,6.9,0.5,0.5,,,,10.112,0.006,0.006,9.17,0.041,0.041,8.811,0.019,0.019,183.523193359375,0.8784027099609375,0.8333892822265625,99.26306049774983,0.0193491540849208,1.7675495482256676,0.0216536838561296,5.385490064570069,0.0248692501336336,20.08970642089844,0.2816930711269378,5878.66552734375,7.1142578125,3.91015625,-0.0674000009894371,0.0095000006258487,0.0093000009655952,0.3714351654052734,0.0037950539387368,0.0037244546692818,4.105899810791016,0.004500389099121,0.0042996406555175,7.841838359832764,0.8255705833435059,0.8279585838317871,713.24,6.590892892052357,0.8222423729193772,0.711630025161133,998.37,33.12,38.83,1565.0,13.0,15.0,12.250065791369472,86.01372544809755
TOI-640 b,b,TOI-640,1,5,2021,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,1,Rodriguez et al. 2021,http://adsabs.harvard.edu/abs/2021AJ....161..194R,2021-02-25,0.88,0.16,0.16,0.1818181818181818,0.87255,0.15865,0.15865,1.771,0.06,0.056,0.0327498588368153,5.0037775,4.8e-06,4.8e-06,0.06608,0.00098,0.0011,Reference,0.05,0.054,0.035,0,,,,1749.0,26.0,30.0,82.54,0.42,0.59,,,,Reference,,,,159.0,86.0,99.0,0.8763,0.0063,0.0067,Reference,0.764,0.016,0.015,Reference,3.6048,0.0408,0.0408,2458459.73877,0.00071,0.00083,,,,F5V,6460.0,130.0,150.0,2.08,0.06,0.06,1.54,0.07,0.08,0.072,0.085,0.076,[Fe/H],0.834,0.025,0.036,3.99,0.03,0.04,1.99,0.55,0.4,6.1,0.5,0.5,,,,10.51,0.006,0.006,9.519,0.024,0.024,9.243,0.023,0.023,337.8699035644531,1.548492431640625,1.44281005859375,99.73459286234014,0.0107185207307338,-36.64612922585265,0.0133090643212199,2.9493260095016427,0.0133744627237319,40.378944396972656,0.3082757592201233,6137.07568359375,8.421875,8.35302734375,-0.1254000067710876,0.0084000080823898,0.0083999931812286,0.7680922746658325,0.0039396362199177,0.0038229967467486,3.9693000316619873,0.0028998851776123,0.0025999546051025,2.888495445251465,0.3477332592010498,0.3476834297180176,77.85,0.1964649709607906,0.0409232484517159,0.0402904515744301,1344.3,40.39,45.11,1685.0,13.0,14.0,156.3745370415234,88.67380547528013
TOI-674 b,b,TOI-674,1,5,2021,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,1,Murgas et al. 2021,http://adsabs.harvard.edu/abs/2021arXiv210601246M,2021-07-12,0.07425,0.01038,0.01038,0.1397979797979798,0.07416,0.01037,0.01037,0.468,0.015,0.015,0.032051282051282,1.977143,3e-06,3e-06,0.025,0.0008,0.0008,Reference,0.0,,,0,38.4,0.1,0.1,635.0,15.0,15.0,87.21,0.24,0.24,,,,Reference,,,,,,,0.624,0.035,0.035,Reference,1.311,0.105,0.105,Reference,,,,2458641.404552,0.000102,0.000102,,,,M2.5V,3514.0,57.0,57.0,0.42,0.01,0.01,0.42,0.01,0.01,0.17,0.12,0.12,[Fe/H],-1.614,0.021,0.016,4.81,0.03,0.03,,,,0.4,0.04,0.04,52.0,5.0,5.0,14.203,0.041,0.041,10.359,0.023,0.023,9.469,0.019,0.019,,,,164.5865308722478,0.0083860857412219,-36.85810967114435,0.0116698369383811,21.62282843899668,0.0156514290720224,13.81971836090088,0.6123740077018738,,,,,,,,,,,,,,,,20.58,0.8982909794591856,0.1524160174855756,0.1524160174855756,38.92,2.62,2.57,695.0,12.0,11.0,234.98877390874156,46.18629244506876
TOI-677 b,b,TOI-677,2,5,2020,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,1,Jordan et al. 2020,https://ui.adsabs.harvard.edu/abs/2020AJ....159..145J/abstract,2020-05-01,1.236,0.069,0.067,0.0550161812297734,1.23494,0.06894,0.06694,1.17,0.03,0.03,0.0256410256410256,11.2366,0.00011,0.00011,0.1038,0.0017,0.0017,Reference,0.435,0.024,0.024,0,,,,1252.0,21.0,21.0,87.63,0.11,0.1,,,,Reference,,,,70.47,3.61,3.61,0.723,0.018,0.024,Reference,0.883,0.061,0.061,Reference,2.5776,0.024,0.0168,2458547.47448,0.00028,0.00029,,,,F7V,6295.0,77.0,77.0,1.28,0.03,0.03,1.18,0.06,0.06,0.0,0.05,0.05,[Fe/H],,,,4.29,0.03,0.03,2.92,0.8,0.73,7.8,0.19,0.19,,,,9.822,0.004,0.004,8.722,0.021,0.021,8.429,0.023,0.023,141.59449768066406,0.335205078125,0.26129150390625,144.11935391632383,0.0096625033766031,-50.46308736704744,0.0096434270963072,7.049451496145757,0.0114041306078433,38.0462760925293,0.2164380848407745,6018.29248046875,10.634765625,8.93701171875,-0.3384000062942505,0.0114000141620635,0.0092000067234039,0.3259573876857757,0.0023410412759425,0.0021593628916889,4.149099826812744,0.0052003860473632,0.0042996406555175,5.257022857666016,0.7156252861022949,0.7175421714782715,111.37,0.9570156180355484,0.0909598789910839,0.0900590423544,218.33,7.7,7.7,1070.0,9.0,9.0,77.70030849921275,67.7672204680879
TOI-733 b,b,TOI-733,1,5,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,1,Georgieva et al. 2023,https://ui.adsabs.harvard.edu/abs/2023arXiv230406655G/abstract,2023-04-17,0.018,0.0022,0.00214,0.1205555555555555,0.018,0.0022,0.00214,0.178,0.008,0.008,0.0449438202247191,4.884765,1.9e-05,2.4e-05,0.0618,0.0036,0.0039,Reference,0.046,0.056,0.033,0,207.1,29.9,23.5,1055.8,36.2,31.3,88.85,0.77,0.82,,,,Reference,,,,-53.2,158.9,68.1,0.29,0.2,0.19,Reference,0.037,0.003,0.003,Reference,2.61,0.15,0.1,2458545.7767,0.0031,0.0023,2.23,0.26,0.26,G6V,5585.0,60.0,60.0,0.95,0.01,0.01,0.96,0.05,0.03,-0.04,0.05,0.05,[Fe/H],-0.086,0.01,0.011,4.47,0.05,0.05,4.4,1.5,3.1,2.2,0.7,0.7,,,,9.44,0.003,0.003,8.22,0.026,0.026,7.845,0.024,0.024,74.9103012084961,0.0853958129882812,0.097900390625,159.40932335925658,0.0067589357495307,-40.8882562645165,0.0081343706697225,13.28470216949922,0.012711701914668,-23.91925811767578,0.154364988207817,5624.88916015625,2.38134765625,1.62109375,-0.1596000045537948,0.0023000091314315,0.0019999891519546,-0.0849804356694221,0.0027791172001961,0.0027799857780337,4.398799896240234,0.0020999908447265,0.0011000633239746,5.772464275360107,1.1538591384887695,1.1562790870666504,2.1,3.9579530477962632,0.7202799748809774,0.7114864077268844,215.53,25.12,27.21,1066.0,31.0,34.0,46.91265268864037,4.254009451472227
TOI-763 b,b,TOI-763,1,6,2020,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,2,Fridlund et al. 2020,http://adsabs.harvard.edu/abs/2020MNRAS.498.4503F,2020-09-17,0.0308,0.00245,0.00245,0.0795454545454545,0.03153,0.00271,0.00267,0.203,0.01,0.01,0.0492610837438423,5.6057,0.0013,0.0013,0.06,0.0006,0.0006,Reference,0.04,0.04,0.03,0,,,,1038.0,16.0,16.0,,,,,,,Reference,,,,42.0,57.0,84.0,0.51,0.35,0.35,Reference,0.054,0.005,0.005,Reference,,,,2458572.102,0.0031,0.0031,,,,G8V,5450.0,60.0,60.0,0.9,0.01,0.01,0.92,0.03,0.03,0.01,0.05,0.05,[Fe/H],,,,4.45,0.05,0.05,,,,1.7,0.4,0.4,27.0,16.0,16.0,10.265,0.023,0.023,8.858,0.029,0.029,8.49,0.021,0.021,95.31770324707033,0.3577957153320312,0.2177047729492187,194.46808406672807,0.0142174465581774,-39.75807308419007,0.0084266038611531,10.465483862662277,0.0183155201375484,-13.816309928894045,0.1591691821813583,5541.94091796875,11.58203125,13.03662109375,-0.1074000000953674,0.0103999972343444,0.0115000009536743,-0.1425634920597076,0.0037209092900504,0.0037461153697222,4.46750020980835,0.0029997825622558,0.0041003227233886,5.8122663497924805,1.4098119735717771,1.3579397201538086,,4.565840568238138,0.7662912767804495,0.7662912767804495,200.21,4.09,4.08,1047.0,5.0,5.0,33.17351989643649,4.54504738196476
TOI-763 c,c,TOI-763,1,6,2020,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,2,Fridlund et al. 2020,http://adsabs.harvard.edu/abs/2020MNRAS.498.4503F,2020-09-17,0.02932,0.00321,0.00321,0.109481582537517,0.02989,0.00346,0.00346,0.235,0.011,0.011,0.0468085106382978,12.2737,0.0053,0.0077,0.1011,0.001,0.001,Reference,0.04,0.04,0.03,0,,,,800.0,12.0,12.0,,,,,,,Reference,,,,62.0,78.0,153.0,0.51,0.35,0.35,Reference,0.072,0.007,0.007,Reference,,,,2458572.9661,0.0071,0.0044,,,,G8V,5450.0,60.0,60.0,0.9,0.01,0.01,0.92,0.03,0.03,0.01,0.05,0.05,[Fe/H],,,,4.45,0.05,0.05,,,,1.7,0.4,0.4,27.0,16.0,16.0,10.265,0.023,0.023,8.858,0.029,0.029,8.49,0.021,0.021,95.31770324707033,0.3577957153320312,0.2177047729492187,194.46808406672807,0.0142174465581774,-39.75807308419007,0.0084266038611531,10.465483862662277,0.0183155201375484,-13.816309928894045,0.1591691821813583,5541.94091796875,11.58203125,13.03662109375,-0.1074000000953674,0.0103999972343444,0.0115000009536743,-0.1425634920597076,0.0037209092900504,0.0037461153697222,4.46750020980835,0.0029997825622558,0.0041003227233886,5.8122663497924805,1.4098119735717771,1.3579397201538086,,2.801679929438653,0.4988685705222567,0.4988685705222567,70.52,1.42,1.42,807.0,4.0,4.0,41.66972474672151,3.401651966677359
TOI-776 b,b,TOI-776,3,3,2020,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,2,Luque et al. 2021,https://ui.adsabs.harvard.edu/abs/2021A%26A...645A..41L/abstract,2021-01-04,0.01259,0.00283,0.00283,0.2247815726767275,0.01259,0.00283,0.00283,0.165,0.012,0.012,0.0727272727272727,8.24661,5e-05,4e-05,0.0652,0.0015,0.0015,Reference,0.06,0.03,0.02,0,11.5,0.6,0.6,514.0,17.0,17.0,89.65,0.22,0.37,,,,Reference,,,,-67.0,117.0,73.0,0.25,0.1,0.14,Reference,0.1063,0.0104,0.0104,Reference,2.41,0.11,0.1,2458571.4167,0.001,0.0011,,,,M1V,3709.0,70.0,70.0,0.54,0.02,0.02,0.54,0.03,0.03,-0.2,0.12,0.12,[Fe/H],-1.31,0.017,0.018,4.73,0.03,0.03,7.8,3.9,6.3,,,,34.4,1.4,2.0,11.536,0.041,0.041,8.483,0.018,0.018,7.615,0.02,0.02,,,,178.5780409728862,0.0126558672636747,-37.553376934847535,0.0100940112024545,36.82910605877585,0.0175975672900676,49.488037109375,0.2124819606542587,,,,,,,,,,,,,,,,1.91,3.4756179961938054,1.0887622943451931,1.0887622943451931,11.54,0.57,0.57,513.0,6.0,6.0,70.49339760932365,2.9685583226115804
